Count,OrgFlow,OriDisOrgID,DesDisOrgID,OriOrgLocationCountry,DesOrgLocationCountry,OriOrgLocationDetails,DesOrgLocationDetails,OriOrgName,DesOrgName,OriOrgType,DesOrgType
1,https://ror.org/01nckkm68 -> https://ror.org/01gaw2478,https://ror.org/01nckkm68,https://ror.org/01gaw2478,JP,JP,Tokyo,Tokyo,Sophia University,Teikyo University,education,education
3,https://ror.org/01nckkm68 -> https://ror.org/01nckkm68,https://ror.org/01nckkm68,https://ror.org/01nckkm68,JP,JP,Tokyo,Tokyo,Sophia University,Sophia University,education,education
1,https://ror.org/01nckkm68 -> https://ror.org/01qw7a563,https://ror.org/01nckkm68,https://ror.org/01qw7a563,JP,JP,Tokyo,Tokyo,Sophia University,Tokyo Seitoku University,education,education
1,https://ror.org/01nckkm68 -> https://ror.org/03gsvvm69,https://ror.org/01nckkm68,https://ror.org/03gsvvm69,JP,JP,Tokyo,Nagoya,Sophia University,Nagoya Gakuin University,education,education
1,https://ror.org/01nckkm68 -> https://ror.org/04gpcyk21,https://ror.org/01nckkm68,https://ror.org/04gpcyk21,JP,JP,Tokyo,Tokyo,Sophia University,Japan Women's University,education,education
1,https://ror.org/01p7qe739 -> https://ror.org/01p7qe739,https://ror.org/01p7qe739,https://ror.org/01p7qe739,JP,JP,Tokyo,Tokyo,Tokai University,Tokai University,education,education
7,https://ror.org/01v1m2411 -> https://ror.org/01v1m2411,https://ror.org/01v1m2411,https://ror.org/01v1m2411,JP,JP,Kyoto,Kyoto,The Ritsumeikan Trust,The Ritsumeikan Trust,education,education
1,https://ror.org/01v1m2411 -> https://ror.org/02gn38d51,https://ror.org/01v1m2411,https://ror.org/02gn38d51,JP,JP,Kyoto,Sapporo,The Ritsumeikan Trust,Hokkaido University of Education,education,education
1,https://ror.org/01v1m2411 -> https://ror.org/05bx1gz93,https://ror.org/01v1m2411,https://ror.org/05bx1gz93,JP,JP,Kyoto,Utsunomiya,The Ritsumeikan Trust,Utsunomiya University,education,education
1,https://ror.org/01w6wtk13 -> https://ror.org/01w6wtk13,https://ror.org/01w6wtk13,https://ror.org/01w6wtk13,JP,JP,Shizuoka,Shizuoka,Shizuoka University,Shizuoka University,education,education
1,https://ror.org/01zwcys39 -> https://ror.org/01zwcys39,https://ror.org/01zwcys39,https://ror.org/01zwcys39,JP,JP,Tokyo,Tokyo,Meiji Gakuin University,Meiji Gakuin University,education,education
1,https://ror.org/01zwcys39 -> https://ror.org/058h74p94,https://ror.org/01zwcys39,https://ror.org/058h74p94,JP,JP,Tokyo,Nagasaki,Meiji Gakuin University,Nagasaki University,education,education
2,https://ror.org/021anqv82 -> https://ror.org/03fyvh407,https://ror.org/021anqv82,https://ror.org/03fyvh407,JP,JP,Tokyo,Koshigaya,Shirayuri University,Dokkyo Medical University Saitama Medical Center,education,healthcare
1,https://ror.org/02278tr80 -> https://ror.org/02278tr80,https://ror.org/02278tr80,https://ror.org/02278tr80,JP,JP,Kitakyushu,Kitakyushu,Kyushu Institute of Technology,Kyushu Institute of Technology,education,education
1,https://ror.org/0244rem06 -> https://ror.org/01692sz90,https://ror.org/0244rem06,https://ror.org/01692sz90,JP,JP,Matsumoto,Tokyo,Shinshu University,Juntendo University,education,education
1,https://ror.org/0244rem06 -> https://ror.org/0244rem06,https://ror.org/0244rem06,https://ror.org/0244rem06,JP,JP,Matsumoto,Matsumoto,Shinshu University,Shinshu University,education,education
1,https://ror.org/024yc3q36 -> https://ror.org/00sjd5653,https://ror.org/024yc3q36,https://ror.org/00sjd5653,JP,JP,Tottori,Ibaraki,Tottori University,Ibaraki University,education,education
1,https://ror.org/024yc3q36 -> https://ror.org/0112mx960,https://ror.org/024yc3q36,https://ror.org/0112mx960,JP,JP,Tottori,Tokyo,Tottori University,Tokyo Institute of Technology,education,education
2,https://ror.org/024yc3q36 -> https://ror.org/024yc3q36,https://ror.org/024yc3q36,https://ror.org/024yc3q36,JP,JP,Tottori,Tottori,Tottori University,Tottori University,education,education
2,https://ror.org/024yc3q36 -> https://ror.org/02956yf07,https://ror.org/024yc3q36,https://ror.org/02956yf07,JP,JP,Tottori,Tsukuba,Tottori University,University of Tsukuba,education,education
1,https://ror.org/024yc3q36 -> https://ror.org/02kpeqv85,https://ror.org/024yc3q36,https://ror.org/02kpeqv85,JP,JP,Tottori,Kyoto,Tottori University,Kyoto University,education,education
1,https://ror.org/024yc3q36 -> https://ror.org/0441s6w50,https://ror.org/024yc3q36,https://ror.org/0441s6w50,JP,JP,Tottori,Matsudo,Tottori University,Seitoku University,education,education
1,https://ror.org/024yc3q36 -> https://ror.org/04gpcyk21,https://ror.org/024yc3q36,https://ror.org/04gpcyk21,JP,JP,Tottori,Tokyo,Tottori University,Japan Women's University,education,education
1,https://ror.org/024yc3q36 -> https://ror.org/057zh3y96,https://ror.org/024yc3q36,https://ror.org/057zh3y96,JP,JP,Tottori,Tokyo,Tottori University,The University of Tokyo,education,education
1,https://ror.org/027mg2511 -> https://ror.org/01gfny940,https://ror.org/027mg2511,https://ror.org/01gfny940,JP,JP,Tokyo,Miyazaki,Tsuda University,Miyazaki Municipal University,education,education
1,https://ror.org/027tyzk91 -> https://ror.org/027tyzk91,https://ror.org/027tyzk91,https://ror.org/027tyzk91,JP,JP,Tokyo,Tokyo,Tokyo University of Foreign Studies,Tokyo University of Foreign Studies,education,education
1,https://ror.org/02956yf07 -> https://ror.org/002rw7y37,https://ror.org/02956yf07,https://ror.org/002rw7y37,JP,JP,Tsukuba,Tokyo,University of Tsukuba,Aoyama Gakuin University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/0051kz410,https://ror.org/02956yf07,https://ror.org/0051kz410,JP,JP,Tsukuba,Mito,University of Tsukuba,Tokiwa University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/00ntfnx83,https://ror.org/02956yf07,https://ror.org/00ntfnx83,JP,JP,Tsukuba,Tokyo,University of Tsukuba,Waseda University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/010hz0g26,https://ror.org/02956yf07,https://ror.org/010hz0g26,JP,JP,Tsukuba,Shimotsuke,University of Tsukuba,Jichi Medical University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/013wq3j16,https://ror.org/02956yf07,https://ror.org/013wq3j16,JP,JP,Tsukuba,Atsugi,University of Tsukuba,Shohoku College,education,education
1,https://ror.org/02956yf07 -> https://ror.org/015q2z284,https://ror.org/02956yf07,https://ror.org/015q2z284,JP,JP,Tsukuba,Ibaraki,University of Tsukuba,Tsukuba International University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/01jaaym28,https://ror.org/02956yf07,https://ror.org/01jaaym28,JP,JP,Tsukuba,Matsue,University of Tsukuba,Shimane University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/01v1m2411,https://ror.org/02956yf07,https://ror.org/01v1m2411,JP,JP,Tsukuba,Kyoto,University of Tsukuba,The Ritsumeikan Trust,education,education
32,https://ror.org/02956yf07 -> https://ror.org/02956yf07,https://ror.org/02956yf07,https://ror.org/02956yf07,JP,JP,Tsukuba,Tsukuba,University of Tsukuba,University of Tsukuba,education,education
1,https://ror.org/02956yf07 -> https://ror.org/02e16g702,https://ror.org/02956yf07,https://ror.org/02e16g702,JP,JP,Tsukuba,Sapporo,University of Tsukuba,Hokkaido University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/02kpeqv85,https://ror.org/02956yf07,https://ror.org/02kpeqv85,JP,JP,Tsukuba,Kyoto,University of Tsukuba,Kyoto University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/034zkkc78,https://ror.org/02956yf07,https://ror.org/034zkkc78,JP,JP,Tsukuba,Tokyo,University of Tsukuba,Teikyo Heisei University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/035t8zc32,https://ror.org/02956yf07,https://ror.org/035t8zc32,JP,JP,Tsukuba,Osaka,University of Tsukuba,Osaka University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/037s2db26,https://ror.org/02956yf07,https://ror.org/037s2db26,JP,JP,Tsukuba,Tokyo,University of Tsukuba,Gakushuin University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/03mezqr97,https://ror.org/02956yf07,https://ror.org/03mezqr97,JP,JP,Tsukuba,Okayama,University of Tsukuba,Shujitsu University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/04gpcyk21,https://ror.org/02956yf07,https://ror.org/04gpcyk21,JP,JP,Tsukuba,Tokyo,University of Tsukuba,Japan Women's University,education,education
1,https://ror.org/02956yf07 -> https://ror.org/05jk51a88,https://ror.org/02956yf07,https://ror.org/05jk51a88,JP,JP,Tsukuba,Tokyo,University of Tsukuba,Nihon University,education,education
2,https://ror.org/02cf1je33 -> https://ror.org/01hvx5h04,https://ror.org/02cf1je33,https://ror.org/01hvx5h04,JP,JP,Sakai,Osaka,Osaka Prefecture University,Osaka Metropolitan University,education,education
1,https://ror.org/02cf1je33 -> https://ror.org/023v4bd62,https://ror.org/02cf1je33,https://ror.org/023v4bd62,JP,JP,Sakai,Tsukuba,Osaka Prefecture University,National Agriculture and Food Research Organization,education,government
3,https://ror.org/02cf1je33 -> https://ror.org/02cf1je33,https://ror.org/02cf1je33,https://ror.org/02cf1je33,JP,JP,Sakai,Sakai,Osaka Prefecture University,Osaka Prefecture University,education,education
1,https://ror.org/02cf1je33 -> https://ror.org/02z1n9q24,https://ror.org/02cf1je33,https://ror.org/02z1n9q24,JP,JP,Sakai,Okinawa,Osaka Prefecture University,University of the Ryukyus,education,education
1,https://ror.org/02cf1je33 -> https://ror.org/02znffm54,https://ror.org/02cf1je33,https://ror.org/02znffm54,JP,JP,Sakai,Osaka,Osaka Prefecture University,Osaka Institute of Technology,education,education
1,https://ror.org/02cf1je33 -> https://ror.org/05kt9ap64,https://ror.org/02cf1je33,https://ror.org/05kt9ap64,JP,JP,Sakai,Osaka,Osaka Prefecture University,Kindai University,education,education
3,https://ror.org/02cgss904 -> https://ror.org/02cgss904,https://ror.org/02cgss904,https://ror.org/02cgss904,JP,JP,Kumamoto,Kumamoto,Kumamoto University,Kumamoto University,education,education
1,https://ror.org/02cgss904 -> https://ror.org/03ss88z23,https://ror.org/02cgss904,https://ror.org/03ss88z23,JP,JP,Kumamoto,Kagoshima,Kumamoto University,Kagoshima University,education,education
1,https://ror.org/02e16g702 -> https://ror.org/001wjeh94,https://ror.org/02e16g702,https://ror.org/001wjeh94,JP,JP,Sapporo,Ebetsu,Hokkaido University,Hokusho University,education,education
2,https://ror.org/02e16g702 -> https://ror.org/014rqt829,https://ror.org/02e16g702,https://ror.org/014rqt829,JP,JP,Sapporo,Ebetsu,Hokkaido University,Rakuno Gakuen University,education,education
1,https://ror.org/02e16g702 -> https://ror.org/024yc3q36,https://ror.org/02e16g702,https://ror.org/024yc3q36,JP,JP,Sapporo,Tottori,Hokkaido University,Tottori University,education,education
1,https://ror.org/02e16g702 -> https://ror.org/026j3ca82,https://ror.org/02e16g702,https://ror.org/026j3ca82,JP,JP,Sapporo,Sapporo,Hokkaido University,Hokkaido Research Organization,education,facility
46,https://ror.org/02e16g702 -> https://ror.org/02e16g702,https://ror.org/02e16g702,https://ror.org/02e16g702,JP,JP,Sapporo,Sapporo,Hokkaido University,Hokkaido University,education,education
1,https://ror.org/02e16g702 -> https://ror.org/03hja9k84,https://ror.org/02e16g702,https://ror.org/03hja9k84,JP,JP,Sapporo,Sapporo,Hokkaido University,Fuji Women's University,education,education
1,https://ror.org/02e16g702 -> https://ror.org/03tgsfw79,https://ror.org/02e16g702,https://ror.org/03tgsfw79,JP,JP,Sapporo,Kobe,Hokkaido University,Kobe University,education,education
1,https://ror.org/02e16g702 -> https://ror.org/04rkxwr48,https://ror.org/02e16g702,https://ror.org/04rkxwr48,JP,JP,Sapporo,Fukui-shi,Hokkaido University,Jin-ai University,education,education
1,https://ror.org/02e16g702 -> https://ror.org/057zh3y96,https://ror.org/02e16g702,https://ror.org/057zh3y96,JP,JP,Sapporo,Tokyo,Hokkaido University,The University of Tokyo,education,education
1,https://ror.org/02e16g702 -> https://ror.org/05crbcr45,https://ror.org/02e16g702,https://ror.org/05crbcr45,JP,JP,Sapporo,Tokyo,Hokkaido University,Tokyo University of Agriculture,education,education
1,https://ror.org/02hcx7n63 -> https://ror.org/02hwp6a56,https://ror.org/02hcx7n63,https://ror.org/02hwp6a56,JP,JP,Tokyo,Kanazawa,Toho University,Kanazawa University,education,education
4,https://ror.org/02hwp6a56 -> https://ror.org/02hwp6a56,https://ror.org/02hwp6a56,https://ror.org/02hwp6a56,JP,JP,Kanazawa,Kanazawa,Kanazawa University,Kanazawa University,education,education
1,https://ror.org/02hwp6a56 -> https://ror.org/03t78wx29,https://ror.org/02hwp6a56,https://ror.org/03t78wx29,JP,JP,Kanazawa,Hiroshima,Kanazawa University,Hiroshima University,education,education
1,https://ror.org/02hxajc23 -> https://ror.org/02kpeqv85,https://ror.org/02hxajc23,https://ror.org/02kpeqv85,JP,JP,Kyoto,Kyoto,Kyoto City University of Arts,Kyoto University,education,education
1,https://ror.org/02hxajc23 -> https://ror.org/05yge8w48,https://ror.org/02hxajc23,https://ror.org/05yge8w48,JP,JP,Kyoto,Tokyo,Kyoto City University of Arts,Ueno Gakuen University,education,education
1,https://ror.org/02j6c0d67 -> https://ror.org/01v1m2411,https://ror.org/02j6c0d67,https://ror.org/01v1m2411,JP,JP,Yokohama,Kyoto,Kanagawa University,The Ritsumeikan Trust,education,education
1,https://ror.org/02j6c0d67 -> https://ror.org/02e16g702,https://ror.org/02j6c0d67,https://ror.org/02e16g702,JP,JP,Yokohama,Sapporo,Kanagawa University,Hokkaido University,education,education
1,https://ror.org/02j6c0d67 -> https://ror.org/059d6yn51,https://ror.org/02j6c0d67,https://ror.org/059d6yn51,JP,JP,Yokohama,Tokyo,Kanagawa University,Toyo University,education,education
1,https://ror.org/02j6c0d67 -> https://ror.org/05jk51a88,https://ror.org/02j6c0d67,https://ror.org/05jk51a88,JP,JP,Yokohama,Tokyo,Kanagawa University,Nihon University,education,education
1,https://ror.org/02kn6nx58 -> https://ror.org/00krab219,https://ror.org/02kn6nx58,https://ror.org/00krab219,JP,JP,Tokyo,Tokyo,Keio University,Nippon Medical School,education,education
1,https://ror.org/02kn6nx58 -> https://ror.org/01nckkm68,https://ror.org/02kn6nx58,https://ror.org/01nckkm68,JP,JP,Tokyo,Tokyo,Keio University,Sophia University,education,education
1,https://ror.org/02kn6nx58 -> https://ror.org/01zwcys39,https://ror.org/02kn6nx58,https://ror.org/01zwcys39,JP,JP,Tokyo,Tokyo,Keio University,Meiji Gakuin University,education,education
1,https://ror.org/02kn6nx58 -> https://ror.org/021a26605,https://ror.org/02kn6nx58,https://ror.org/021a26605,JP,JP,Tokyo,Tokyo,Keio University,Tokyo University of Technology,education,education
2,https://ror.org/02kn6nx58 -> https://ror.org/02956yf07,https://ror.org/02kn6nx58,https://ror.org/02956yf07,JP,JP,Tokyo,Tsukuba,Keio University,University of Tsukuba,education,education
1,https://ror.org/02kn6nx58 -> https://ror.org/02e16g702,https://ror.org/02kn6nx58,https://ror.org/02e16g702,JP,JP,Tokyo,Sapporo,Keio University,Hokkaido University,education,education
33,https://ror.org/02kn6nx58 -> https://ror.org/02kn6nx58,https://ror.org/02kn6nx58,https://ror.org/02kn6nx58,JP,JP,Tokyo,Tokyo,Keio University,Keio University,education,education
4,https://ror.org/02kn6nx58 -> https://ror.org/02qf2tx24,https://ror.org/02kn6nx58,https://ror.org/02qf2tx24,JP,JP,Tokyo,Nishinomiya,Keio University,Kwansei Gakuin University,education,education
1,https://ror.org/02kn6nx58 -> https://ror.org/02x73b849,https://ror.org/02kn6nx58,https://ror.org/02x73b849,JP,JP,Tokyo,Tokyo,Keio University,University of Electro-Communications,education,education
1,https://ror.org/02kn6nx58 -> https://ror.org/0370d1z23,https://ror.org/02kn6nx58,https://ror.org/0370d1z23,JP,JP,Tokyo,Kasugai,Keio University,Toyoda Gosei (Japan),education,company
1,https://ror.org/02kn6nx58 -> https://ror.org/03m60k875,https://ror.org/02kn6nx58,https://ror.org/03m60k875,JP,JP,Tokyo,Kitakyushu,Keio University,Kyushu Women's University,education,education
1,https://ror.org/02kn6nx58 -> https://ror.org/03sf6p593,https://ror.org/02kn6nx58,https://ror.org/03sf6p593,JP,JP,Tokyo,Tokyo,Keio University,Showa Women's University,education,education
1,https://ror.org/02kn6nx58 -> https://ror.org/041bf1s37,https://ror.org/02kn6nx58,https://ror.org/041bf1s37,JP,JP,Tokyo,Yokohama,Keio University,Kanto Gakuin University,education,education
2,https://ror.org/02kn6nx58 -> https://ror.org/05ptpxn60,https://ror.org/02kn6nx58,https://ror.org/05ptpxn60,JP,JP,Tokyo,Shimonoseki,Keio University,University of East Asia,education,education
2,https://ror.org/02kn6nx58 -> https://ror.org/05tc07s46,https://ror.org/02kn6nx58,https://ror.org/05tc07s46,JP,JP,Tokyo,Matsuyama,Keio University,Matsuyama University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/005pdtr14,https://ror.org/02kpeqv85,https://ror.org/005pdtr14,JP,JP,Kyoto,Tsukuba,Kyoto University,Japan International Research Center for Agricultural Sciences,education,facility
1,https://ror.org/02kpeqv85 -> https://ror.org/00ktqrd38,https://ror.org/02kpeqv85,https://ror.org/00ktqrd38,JP,JP,Kyoto,Kyoto,Kyoto University,Kyoto Prefectural University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/00ntfnx83,https://ror.org/02kpeqv85,https://ror.org/00ntfnx83,JP,JP,Kyoto,Tokyo,Kyoto University,Waseda University,education,education
5,https://ror.org/02kpeqv85 -> https://ror.org/00p4k0j84,https://ror.org/02kpeqv85,https://ror.org/00p4k0j84,JP,JP,Kyoto,Fukuoka,Kyoto University,Kyushu University,education,education
3,https://ror.org/02kpeqv85 -> https://ror.org/00qg0kr10,https://ror.org/02kpeqv85,https://ror.org/00qg0kr10,JP,JP,Kyoto,Tokyo,Kyoto University,Tokyo University of Agriculture and Technology,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/012tqgb57,https://ror.org/02kpeqv85,https://ror.org/012tqgb57,JP,JP,Kyoto,Kyoto,Kyoto University,Ryukoku University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/0151bmh98,https://ror.org/02kpeqv85,https://ror.org/0151bmh98,JP,JP,Kyoto,Kobe,Kyoto University,University of Hyogo,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/017hkng22,https://ror.org/02kpeqv85,https://ror.org/017hkng22,JP,JP,Kyoto,Matsuyama,Kyoto University,Ehime University,education,education
3,https://ror.org/02kpeqv85 -> https://ror.org/01dq60k83,https://ror.org/02kpeqv85,https://ror.org/01dq60k83,JP,JP,Kyoto,Sendai,Kyoto University,Tohoku University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/01hvx5h04,https://ror.org/02kpeqv85,https://ror.org/01hvx5h04,JP,JP,Kyoto,Osaka,Kyoto University,Osaka Metropolitan University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/01jaaym28,https://ror.org/02kpeqv85,https://ror.org/01jaaym28,JP,JP,Kyoto,Matsue,Kyoto University,Shimane University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/01k9bj230,https://ror.org/02kpeqv85,https://ror.org/01k9bj230,JP,JP,Kyoto,Hino,Kyoto University,Jissen Women's University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/01nw25822,https://ror.org/02kpeqv85,https://ror.org/01nw25822,JP,JP,Kyoto,Toyota,Kyoto University,"National Institute of Technology, Toyota College",education,education
2,https://ror.org/02kpeqv85 -> https://ror.org/01v1m2411,https://ror.org/02kpeqv85,https://ror.org/01v1m2411,JP,JP,Kyoto,Kyoto,Kyoto University,The Ritsumeikan Trust,education,education
3,https://ror.org/02kpeqv85 -> https://ror.org/01xxp6985,https://ror.org/02kpeqv85,https://ror.org/01xxp6985,JP,JP,Kyoto,Kochi,Kyoto University,Kōchi University,education,education
2,https://ror.org/02kpeqv85 -> https://ror.org/024yc3q36,https://ror.org/02kpeqv85,https://ror.org/024yc3q36,JP,JP,Kyoto,Tottori,Kyoto University,Tottori University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/027tyzk91,https://ror.org/02kpeqv85,https://ror.org/027tyzk91,JP,JP,Kyoto,Tokyo,Kyoto University,Tokyo University of Foreign Studies,education,education
3,https://ror.org/02kpeqv85 -> https://ror.org/02e16g702,https://ror.org/02kpeqv85,https://ror.org/02e16g702,JP,JP,Kyoto,Sapporo,Kyoto University,Hokkaido University,education,education
145,https://ror.org/02kpeqv85 -> https://ror.org/02kpeqv85,https://ror.org/02kpeqv85,https://ror.org/02kpeqv85,JP,JP,Kyoto,Kyoto,Kyoto University,Kyoto University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/02rqvrp93,https://ror.org/02kpeqv85,https://ror.org/02rqvrp93,JP,JP,Kyoto,Tokyo,Kyoto University,Meiji University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/02sqfdy44,https://ror.org/02kpeqv85,https://ror.org/02sqfdy44,JP,JP,Kyoto,Satsumasendai,Kyoto University,Kagoshima Immaculate Heart University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/02v1sf687,https://ror.org/02kpeqv85,https://ror.org/02v1sf687,JP,JP,Kyoto,Kochi,Kyoto University,University of Kochi,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/02znffm54,https://ror.org/02kpeqv85,https://ror.org/02znffm54,JP,JP,Kyoto,Osaka,Kyoto University,Osaka Institute of Technology,education,education
3,https://ror.org/02kpeqv85 -> https://ror.org/035t8zc32,https://ror.org/02kpeqv85,https://ror.org/035t8zc32,JP,JP,Kyoto,Osaka,Kyoto University,Osaka University,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/03dhz6n86,https://ror.org/02kpeqv85,https://ror.org/03dhz6n86,JP,JP,Kyoto,Yokosuka,Kyoto University,Kanagawa University of Human Services,education,education
1,https://ror.org/02kpeqv85 -> https://ror.org/03hv1ad10,https://ror.org/02kpeqv85,https://ror.org/03hv1ad10,JP,JP,Kyoto,Akita,Kyoto University,Akita University,education,education
4,https://ror.org/02kpeqv85 -> https://ror.org/03tgsfw79,https://ror.org/02kpeqv85,https://ror.org/03tgsfw79,JP,JP,Kyoto,Kobe,Kyoto University,Kobe University,education,education
2,https://ror.org/02kpeqv85 -> https://ror.org/03zjb7z20,https://ror.org/02kpeqv85,https://ror.org/03zjb7z20,JP,JP,Kyoto,Fukushima,Kyoto University,Fukushima University,education,education
3,https://ror.org/02kpeqv85 -> https://ror.org/046fm7598,https://ror.org/02kpeqv85,https://ror.org/046fm7598,JP,JP,Kyoto,Maebashi,Kyoto University,Gunma University,education,education
3,https://ror.org/02kpeqv85 -> https://ror.org/048rj2z13,https://ror.org/02kpeqv85,https://ror.org/048rj2z13,JP,JP,Kyoto,Tokyo,Kyoto University,"Ministry of Education, Culture, Sports, Science and Technology",education,government
